,words,count
192,некаква,21
193,никогаш,20
194,земја,20
195,надеж,20
196,вас,20
197,та,20
198,твоите,20
199,барем,20
200,допир,20
201,нашата,20
202,иако,20
203,која,20
204,крајот,20
205,друг,19
206,ноќта,19
207,сака,19
208,околу,19
209,мрак,19
210,гледа,19
211,полека,19
212,надвор,19
213,оној,19
214,заради,19
215,знаеш,19
216,секоја,19
217,ој,18
218,2,18
219,поле,18
220,две,18
221,денот,18
222,река,18
223,смрт,18
224,моето,18
225,чекор,18
226,два,18
227,секогаш,18
228,ветрот,18
229,друго,18
230,боже,18
231,некогаш,18
232,моите,18
233,одам,17
234,некаде,17
235,шум,17
236,остана,17
237,жал,17
238,светов,17
239,вик,17
240,слуша,17
241,чини,17
242,зад,17
243,народ,17
244,рацете,17
245,луѓе,17
246,каква,17
247,можеш,17
248,при,17
249,макар,17
250,самата,17
251,право,17
252,1,16
253,мина,16
254,други,16
255,ред,16
256,оди,16
257,денеска,16
258,страв,16
259,камен,16
260,вечер,16
261,мисли,16
262,двете,16
263,долу,16
264,ах,16
265,повеќе,16
266,зборови,16
267,негде,16
268,чудно,15
269,станува,15
270,цел,15
271,види,15
272,радост,15
273,крева,15
274,бев,15
275,татко,15
276,тешко,15
277,роден,15
278,ви,15
279,таква,15
280,преку,15
281,биди,15
282,назад,15
283,ли,15
284,мракот,15
285,самиот,15
286,нашиот,15
287,видам,14
288,чело,14
289,збогум,14
290,зори,14
291,мостот,14
292,сокол,14
293,патот,14
294,убавина,14
295,езерото,14
296,таков,14
297,веднаш,14
298,кои,14
299,свеста,14
300,она,14
301,жени,14
302,срцето,13
303,песната,13
304,ноќе,13
305,бидам,13
306,нова,13
307,гроб,13
308,долго,13
309,ужас,13
310,мине,13
311,падна,13
312,лика,13
313,сетам,13
314,реков,13
315,смеа,13
316,здив,13
317,усни,13
318,жив,13
319,кажи,13
320,утре,13
321,доста,13
322,дојде,13
323,твоето,13
324,студена,13
325,своја,13
326,темницата,13
327,друга,13
328,убаво,13
329,тело,13
330,најпосле,13
331,тетин,13
332,темен,12
333,село,12
334,дните,12
335,трага,12
336,три,12
337,година,12
338,град,12
339,јасна,12
340,после,12
341,значи,12
342,мрачен,12
343,гласи,12
344,нивната,12
345,браќа,12
346,птица,12
347,утро,12
348,тече,12
349,поарно,12
350,тишина,12
351,младоста,12
352,умот,12
353,рече,12
354,даде,12
355,оние,12
356,љубовта,12
357,себеси,12
358,полноќ,11
359,мртов,11
360,гори,11
361,син,11
362,млад,11
363,светот,11
364,повик,11
365,стане,11
366,ете,11
367,првпат,11
368,мое,11
369,мајко,11
370,стара,11
371,црна,11
372,прв,11
373,земи,11
374,пее,11
375,шепот,11
376,јасно,11
377,темно,11
378,водје,11
379,срцево,11
380,жена,11
381,мислата,11
382,тагата,11
383,утеха,11
384,жива,11
385,роди,11
386,води,11
387,заtворницаtа,11
388,друgачкаtа,11
389,гласот,11
390,порив,11
391,погледот,11
392,добро,11
393,судбина,11
394,можат,11
395,заправо,11
396,порака,11
397,потоа,11
398,крепи,11
399,целиот,11
400,понекогаш,11
401,бидеш,10
402,мислам,10
403,рано,10
404,души,10
405,лета,10
406,сека,10
407,3,10
408,чука,10
409,стана,10
410,силно,10
411,чудо,10
412,гробот,10
413,сине,10
414,трепет,10
415,преграб,10
416,трева,10
417,око,10
418,оро,10
419,тих,10
420,магла,10
421,најде,10
422,лудо,10
423,вика,10
424,пролет,10
425,пролетта,10
426,деца,10
427,дели,10
428,силата,10
429,брег,10
430,трае,10
431,дел,10
432,цела,10
433,имам,10
434,игра,10
435,опит,10
436,децата,10
437,некаков,10
438,дај,10
439,врати,10
440,речи,10
441,есен,10
442,сиот,10
443,сакаш,10
444,спокојство,10
445,стари,10
446,студен,10
447,црвено,10
448,мислев,10
449,истата,10
450,некако,10
451,бара,10
452,часот,10
453,докрај,10
454,наш,10
455,прости,10
456,тихо,10
457,знак,10
458,неколку,10
459,боли,10
460,бело,10
461,глава,10
462,денови,10
463,мало,9
464,старата,9
465,прават,9
466,далечен,9
467,шири,9
468,дрвјата,9
469,работа,9
470,водата,9
471,често,9
472,крв,9
473,божем,9
474,горе,9
475,лик,9
476,наша,9
477,шуми,9
478,твоја,9
479,ситен,9
480,црни,9
481,зелена,9
482,стојан,9
483,туку,9
484,виде,9
485,сина,9
486,среќа,9
487,дава,9
488,врева,9
489,говор,9
490,немој,9
491,имаш,9
492,паѓа,9
493,овие,9
494,иста,9
495,молитва,9
496,молам,9
497,болен,9
498,разговор,9
499,пати,9
500,ветар,9
501,барам,9
502,еј,9
503,тајна,9
504,идат,9
505,вели,9
506,одвај,9
507,одамна,9
508,куќа,9
509,останува,9
510,чувствувам,9
511,телото,9
512,црква,9
513,возбуда,9
514,кое,9
515,некоја,9
516,нивниот,9
517,десно,9
518,спроти,9
519,дожд,9
520,голема,9
521,пепел,9
522,чудна,8
523,нејќам,8
524,прва,8
525,видиш,8
526,буди,8
527,млади,8
528,слобода,8
529,спас,8
530,одеднаш,8
531,полето,8
532,јачи,8
533,нозе,8
534,минат,8
535,залудно,8
536,стариот,8
537,душава,8
538,змија,8
539,пече,8
540,пламен,8
541,нему,8
542,мачи,8
543,заден,8
544,саноќ,8
545,чуден,8
546,клетва,8
547,зеде,8
548,тешкото,8
549,дише,8
550,гине,8
551,твој,8
552,бел,8
553,тешка,8
554,спаси,8
555,море,8
556,дома,8
557,едни,8
558,звук,8
559,негов,8
560,нивните,8
561,девојче,8
562,gо,8
563,дошло,8
564,желба,8
565,можев,8
566,става,8
567,јато,8
568,вино,8
569,горко,8
570,снема,8
571,крајна,8
572,немам,8
573,предел,8
574,прво,8
575,дворот,8
576,можел,8
577,паркот,8
578,иднината,8
579,враќа,8
580,дождот,8
581,векот,8
582,шtо,8
583,подвиг,8
584,звучи,8
585,чувство,8
586,слабост,8
587,дечиња,8
588,места,8
589,лице,8
590,бевме,8
591,поради,8
592,ситни,8
593,доаѓа,8
594,сончев,8
595,птиците,8
596,нејзината,8
597,нејзиниот,8
598,случува,8
599,марко,8
600,ѕвезди,7
601,светлина,7
602,нам,7
603,сурова,7
604,порта,7
605,доба,7
606,нокти,7
607,темна,7
608,гази,7
609,остави,7
610,крена,7
611,силен,7
612,бранот,7
613,4,7
614,бој,7
615,градот,7
616,работи,7
617,думам,7
618,детето,7
619,мило,7
620,пуста,7
621,снагата,7
622,мала,7
623,солзи,7
624,бор,7
625,борба,7
626,гора,7
627,лути,7
628,пушка,7
629,врв,7
630,глува,7
631,фати,7
632,свет,7
633,длабоко,7
634,наутро,7
635,простор,7
636,фрла,7
637,тишината,7
638,молчи,7
639,пека,7
640,нива,7
641,неговото,7
642,последен,7
643,горат,7
644,мир,7
645,тоне,7
646,тивка,7
647,зелен,7
648,убав,7
649,соба,7
650,млада,7
651,минам,7
652,караорман,7
653,двајца,7
654,држи,7
655,сино,7
656,вистина,7
657,видел,7
658,топлина,7
659,дојран,7
660,бега,7
661,детенце,7
662,мали,7
663,приквечер,7
664,есенско,7
665,плаче,7
666,мирно,7
667,сама,7
668,сами,7
669,двор,7
670,прозорец,7
671,случајно,7
672,била,7
673,црн,7
674,жеден,7
675,жед,7
676,улица,7
677,покрај,7
678,дух,7
679,слушам,7
680,ритам,7
681,сетив,7
682,племе,7
683,земе,7
684,нови,7
685,смееш,7
686,песните,7
687,времето,7
688,ноќни,7
689,мраз,7
690,проста,7
691,исто,7
692,рацин,7
693,следи,7
694,луѓето,7
695,мислите,7
696,човека,7
697,дланка,7
698,старите,7
699,снег,7
700,своето,7
701,носам,7
702,студ,7
703,чекам,7
704,врз,7
705,воздухот,7
706,воздух,7
707,гранчиња,7
708,случи,7
709,привид,7
710,неговите,7
711,сигурно,7
712,важно,7
713,лево,7
714,крилјата,7
715,другите,7
716,мои,7
717,разделба,6
718,тажни,6
719,бидеме,6
720,дојдам,6
721,сказна,6
722,крвава,6
723,тишти,6
724,сништа,6
725,граба,6
726,пукот,6
727,бес,6
728,скришно,6
729,5,6
730,наоколу,6
731,празна,6
732,арно,6
733,тажен,6
734,сладок,6
735,мека,6
736,први,6
737,дар,6
738,негова,6
739,светка,6
740,ридје,6
741,блиска,6
742,тајно,6
743,пискот,6
744,стега,6
745,очиве,6
746,пушти,6
747,див,6
748,страшен,6
749,мирис,6
750,молк,6
751,бескрај,6
752,губат,6
753,штура,6
754,маглата,6
755,матна,6
756,сегде,6
757,маки,6
758,дрво,6
759,рони,6
760,каков,6
761,тешки,6
762,одел,6
763,беа,6
764,страшно,6
765,прави,6
766,крик,6
767,тажна,6
768,брат,6
769,изгрев,6
770,расте,6
771,земјо,6
772,бразда,6
773,семе,6
774,твојте,6
775,цвеќе,6
776,скокот,6
777,тревка,6
778,бистра,6
779,ноќеска,6
780,брате,6
781,свила,6
782,бие,6
783,смее,6
784,најмногу,6
785,виното,6
786,гледал,6
787,заедно,6
788,навечер,6
789,сакал,6
790,грее,6
791,музика,6
792,самотен,6
793,бран,6
794,црвен,6
795,врвот,6
796,чувај,6
797,очите,6
798,маката,6
799,морен,6
800,следам,6
801,гроза,6
802,страни,6
803,прсти,6
804,нејзини,6
805,живи,6
806,ѕидот,6
807,сосе,6
808,возот,6
809,кална,6
810,близок,6
811,викам,6
812,велат,6
813,слава,6
814,врата,6
815,плач,6
816,бела,6
817,подалеку,6
818,самите,6
819,првото,6
820,цвеќињата,6
821,живо,6
822,клука,6
823,такво,6
824,против,6
825,другиот,6
826,правам,6
827,сенки,6
828,некого,6
829,копнеж,6
830,патник,6
831,глуво,6
832,открива,6
833,јави,6
834,влезе,6
835,суши,6
836,птици,6
837,липа,6
838,знаме,6
839,секого,6
840,свој,6
841,болна,6
842,пес,6
843,младиот,6
844,кедар,6
845,полн,6
846,врапци,6
847,џив,6
848,тивне,6
849,милост,6
850,какви,6
851,гости,6
852,повторно,6
853,војна,6
854,направи,6
855,штит,6
856,туѓи,6
857,уплав,6
858,вашите,6
859,свежина,6
860,попусто,5
861,вечност,5
862,сторам,5
863,видиме,5
864,солза,5
865,рана,5
866,оддалеку,5
867,кикоти,5
868,роб,5
869,оган,5
870,чад,5
871,надолу,5
872,урна,5
873,сече,5
874,ширина,5
875,бодина,5
876,запре,5
877,коски,5
878,куршум,5
879,руши,5
880,прав,5
881,смешка,5
882,здивот,5
883,жар,5
884,тврда,5
885,грев,5
886,крвав,5
887,шета,5
888,сив,5
889,крилје,5
890,клета,5
891,полет,5
892,косата,5
893,бура,5
894,7,5
895,роса,5
896,морници,5
897,лазат,5
898,рид,5
899,летна,5
900,влага,5
901,пролетна,5
902,слободен,5
903,жерав,5
904,лет,5
905,мрачни,5
906,нивното,5
907,клетви,5
908,синџир,5
909,сретам,5
910,носиш,5
911,црно,5
912,планина,5
913,клети,5
914,дедо,5
915,верен,5
916,молчат,5
917,страшна,5
918,зора,5
919,издив,5
920,прстите,5
921,слаба,5
922,градите,5
923,веда,5
924,зима,5
925,одот,5
926,занес,5
927,излези,5
928,месечина,5
929,пополека,5
930,славеј,5
931,нигде,5
932,рамо,5
933,широко,5
934,бранови,5
935,мила,5
936,ридот,5
937,есенски,5
938,позлатен,5
939,брзо,5
940,исти,5
941,дланки,5
942,облаците,5
943,коса,5
944,магли,5
945,газат,5
946,темница,5
947,проѕирна,5
948,далечна,5
949,оздрави,5
950,слушаш,5
951,меко,5
952,враќање,5
953,душите,5
954,ветува,5
955,таен,5
956,бои,5
957,леко,5
958,гасне,5
959,стапки,5
960,страдам,5
961,лисја,5
962,силни,5
963,трепетат,5
964,крилца,5
965,сетиш,5
966,десет,5
967,летаат,5
968,чекаш,5
969,света,5
970,гугучке,5
971,жедост,5
972,сестра,5
973,самрак,5
974,велам,5
975,малце,5
976,остра,5
977,раката,5
978,белите,5
979,крене,5
980,праша,5
981,денес,5
982,страна,5
983,седум,5
984,одат,5
985,кажат,5
986,tи,5
987,куќи,5
988,фаќа,5
989,стар,5
990,дом,5
991,имал,5
992,нели,5
993,видело,5
994,име,5
995,лист,5
996,помош,5
997,коле,5
998,полно,5
999,крвта,5
1000,работ,5
1001,блесок,5
1002,планините,5
1003,биле,5
1004,вистината,5
1005,единствена,5
1006,вака,5
1007,неговата,5
1008,изневера,5
1009,благо,5
1010,гугучки,5
1011,верба,5
1012,синото,5
1013,запад,5
1014,белиот,5
1015,мек,5
1016,патишта,5
1017,моли,5
1018,заспивање,5
1019,остро,5
1020,понор,5
1021,карпи,5
1022,тела,5
1023,величие,5
1024,триесет,5
1025,плачат,5
1026,планини,5
1027,жените,5
1028,кротко,5
1029,сокачето,5
1030,движи,5
1031,ближи,5
1032,починка,5
1033,дрвото,5
1034,ластовиците,5
1035,никаква,5
1036,поклопува,5
1037,неусетно,5
1038,сенката,5
1039,обична,5
1040,челото,5
1041,коси,5
1042,добар,5
1043,очајно,5
1044,грб,5
1045,натаму,5
1046,пладне,5
1047,пречека,5
1048,староста,5
1049,понатаму,5
1050,живее,5
1051,немаше,5
1052,големи,5
1053,крупни,5
1054,десната,5
1055,левата,5
1056,одиме,5
1057,цело,5
1058,нејасен,5
1059,господи,5
1060,чудесна,5
1061,звуци,5
1062,вчера,5
1063,мера,5
1064,плева,5
1065,злото,5
1066,немало,5
1067,спокојно,5
1068,свест,5
1069,допреле,5
1070,лебец,5
1071,свое,5
1072,народна,5
1073,подобро,5
1074,ваков,5
1075,стерната,5
1076,кале,5
1077,бунар,5
1078,црквата,5
1079,губи,5
1080,вера,5
1081,духот,5
1082,јаве,5
1083,готови,5
1084,студено,5
1085,небрегово,5
1086,досега,5
1087,урива,5
1088,гробови,5
1089,господ,5
1090,никола,5
1091,спомените,5
1092,лозено,5
1093,длабока,4
1094,скриена,4
1095,кревам,4
1096,ѕвездена,4
1097,сакаме,4
1098,клепало,4
1099,наше,4
1100,чув,4
1101,мртвите,4
1102,ѕидишта,4
1103,идеш,4
1104,злоба,4
1105,мрачна,4
1106,пискоти,4
1107,првиот,4
1108,токму,4
1109,светлината,4
1110,диво,4
1111,шините,4
1112,разлава,4
1113,пука,4
1114,рамнина,4
1115,болно,4
1116,плиска,4
1117,снегот,4
1118,брза,4
1119,бегство,4
1120,улиците,4
1121,просторот,4
1122,крши,4
1123,мајстори,4
1124,мајстор,4
1125,тажи,4
1126,дален,4
1127,капка,4
1128,ум,4
1129,дари,4
1130,леб,4
1131,слеп,4
1132,кат,4
1133,синот,4
1134,жално,4
1135,вишен,4
1136,душман,4
1137,сфатам,4
1138,црвена,4
1139,згасна,4
1140,екот,4
1141,дента,4
1142,слави,4
1143,тлее,4
1144,разбрав,4
1145,свежест,4
1146,бисер,4
1147,нечуен,4
1148,лек,4
1149,немир,4
1150,пали,4
1151,слева,4
1152,издржа,4
1153,темни,4
1154,пустелија,4
1155,наведени,4
1156,времиња,4
1157,вашата,4
1158,каже,4
1159,ноќи,4
1160,пусти,4
1161,жалба,4
1162,народе,4
1163,златен,4
1164,коба,4
1165,младо,4
1166,6,4
1167,крени,4
1168,гоце,4
1169,запеј,4
1170,последна,4
1171,другар,4
1172,полноќна,4
1173,непознат,4
1174,друже,4
1175,знаев,4
1176,дивна,4
1177,просто,4
1178,граница,4
1179,запрел,4
1180,камења,4
1181,облак,4
1182,страдна,4
1183,лази,4
1184,коли,4
1185,среде,4
1186,прилеп,4
1187,здивен,4
1188,смртно,4
1189,лица,4
1190,вест,4
1191,кал,4
1192,планински,4
1193,кому,4
1194,ширно,4
1195,оти,4
1196,срца,4
1197,мрзне,4
1198,слатко,4
1199,празно,4
1200,пусто,4
1201,спие,4
1202,издишува,4
1203,нивна,4
1204,жалосна,4
1205,бесна,4
1206,бучи,4
1207,клика,4
1208,сиња,4
1209,видов,4
1210,далга,4
1211,клепки,4
1212,модри,4
1213,влече,4
1214,момето,4
1215,штама,4
1216,крилја,4
1217,гони,4
1218,ниско,4
1219,пењи,4
1220,стигне,4
1221,спушта,4
1222,весла,4
1223,жедна,4
1224,зајде,4
1225,минеш,4
1226,цут,4
1227,драга,4
1228,ветре,4
1229,лисје,4
1230,очај,4
1231,занесен,4
1232,слатка,4
1233,ликот,4
1234,веселба,4
1235,дал,4
1236,ѕуни,4
1237,влегува,4
1238,селски,4
1239,круша,4
1240,тајни,4
1241,ранета,4
1242,молкум,4
1243,далечно,4
1244,благ,4
1245,шума,4
1246,тиха,4
1247,неврат,4
1248,убост,4
1249,вити,4
1250,зеница,4
1251,штрека,4
1252,гнездо,4
1253,повев,4
1254,даб,4
1255,близу,4
1256,тихи,4
1257,тивко,4
1258,неизвесност,4
1259,смири,4
1260,болката,4
1261,чекаме,4
1262,мајски,4
1263,видат,4
1264,црвени,4
1265,целата,4
1266,чудесен,4
1267,златни,4
1268,навреди,4
1269,соне,4
1270,мрака,4
1271,којшто,4
1272,видот,4
1273,шетал,4
1274,патека,4
1275,потихо,4
1276,стапка,4
1277,мирна,4
1278,смирува,4
1279,жалам,4
1280,збирај,4
1281,буна,4
1282,чекај,4
1283,сув,4
1284,чинеше,4
1285,рикаше,4
1286,голи,4
1287,далечината,4
1288,крвави,4
1289,веков,4
1290,страда,4
1291,дрвја,4
1292,портата,4
1293,инаку,4
1294,оттогаш,4
1295,корзо,4
1296,кажам,4
1297,дојди,4
1298,gлас,4
1299,сја,4
1300,матно,4
1301,доведе,4
1302,слаб,4
1303,нашол,4
1304,срам,4
1305,нож,4
1306,мажи,4
1307,нивни,4
1308,другари,4
1309,седи,4
1310,некакво,4
1311,смирување,4
1312,родината,4
1313,наслушувам,4
1314,безброј,4
1315,вир,4
1316,возбуди,4
1317,предаде,4
1318,пилци,4
1319,личи,4
1320,сеќавам,4
1321,почеток,4
1322,блиску,4
1323,делат,4
1324,издржи,4
1325,чудни,4
1326,тукушто,4
1327,усните,4
1328,призрак,4
1329,ќерка,4
1330,чук,4
1331,сребро,4
1332,внатре,4
1333,дни,4
1334,единствен,4
1335,лицето,4
1336,начин,4
1337,играта,4
1338,другата,4
1339,кажа,4
1340,ново,4
1341,вземи,4
1342,далечни,4
1343,виј,4
1344,слика,4
1345,желби,4
1346,кафез,4
1347,спокојна,4
1348,неми,4
1349,убавино,4
1350,заморуваш,4
1351,белата,4
1352,пеперуга,4
1353,кора,4
1354,падот,4
1355,остане,4
1356,ластовици,4
1357,пискаат,4
1358,станам,4
1359,меч,4
1360,род,4
1361,коска,4
1362,замислен,4
1363,жетва,4
1364,ронка,4
1365,држам,4
1366,суво,4
1367,волк,4
1368,имаат,4
1369,убавите,4
1370,мислат,4
1371,речат,4
1372,беспомошен,4
1373,даме,4
1374,тројца,4
1375,разбира,4
1376,корен,4
1377,никого,4
1378,изворот,4
1379,неговиот,4
1380,освен,4
1381,есента,4
1382,песни,4
1383,слухот,4
1384,вистинска,4
1385,гранки,4
1386,суша,4
1387,пек,4
1388,можеше,4
1389,кајшто,4
1390,куманово,4
1391,постојано,4
1392,зиме,4
1393,марта,4
1394,разбирам,4
1395,цели,4
1396,лето,4
1397,допрел,4
1398,нагло,4
1399,сметка,4
1400,удирам,4
1401,проклета,4
1402,зависи,4
1403,ајде,4
1404,круг,4
1405,довде,4
1406,пискотат,4
1407,предели,4
1408,пет,4
1409,торба,4
1410,сфати,4
1411,тетка,4
1412,почит,4
1413,студената,4
1414,збира,4
1415,некое,4
1416,слаби,4
1417,мнозина,4
1418,крепел,4
1419,сtар,4
1420,ниедна,4
1421,почека,4
1422,буден,4
1423,будам,4
1424,лошотијата,4
1425,последните,4
1426,нејасни,4
1427,загубени,4
1428,празнина,4
1429,честа,4
1430,пот,4
1431,шумот,4
1432,помисла,4
1433,дума,4
1434,траги,4
1435,презир,4
1436,случка,4
1437,остава,4
1438,јасност,4
1439,човече,4
1440,всушност,4
1441,гест,4
1442,погалам,4
1443,помалку,4
1444,онаа,4
1445,диви,4
1446,тежина,4
1447,јаден,4
1448,зборуј,4
1449,спокоен,4
1450,внуци,4
1451,воопшто,4
1452,подем,4
1453,златоврв,4
1454,процеп,4
1455,татковина,4
1456,шчо,4
1457,упорно,4
1458,небеси,4
1459,тагувам,4
1460,чкрапни,4
1461,внатрешен,4
1462,пците,3
1463,пално,3
1464,мрша,3
1465,некому,3
1466,најдеме,3
1467,загина,3
1468,сешто,3
1469,ноќна,3
1470,пречекува,3
1471,лула,3
1472,трга,3
1473,почини,3
1474,запира,3
1475,темната,3
1476,студи,3
1477,лежам,3
1478,трем,3
1479,гробна,3
1480,грепчи,3
1481,нем,3
1482,пустош,3
1483,патје,3
1484,бујна,3
1485,машината,3
1486,часум,3
1487,размава,3
1488,полетот,3
1489,лудува,3
1490,глед,3
1491,точи,3
1492,небаре,3
1493,коњ,3
1494,пропаст,3
1495,тиок,3
1496,немирна,3
1497,пожар,3
1498,гласат,3
1499,викот,3
1500,чета,3
1501,лулка,3
1502,гласно,3
1503,жежок,3
1504,сврдел,3
1505,кревет,3
1506,тврд,3
1507,слушав,3
1508,сакав,3
1509,страден,3
1510,огнот,3
1511,божик,3
1512,лута,3
1513,усмев,3
1514,топли,3
1515,гали,3
1516,јадри,3
1517,спушти,3
1518,тогај,3
1519,зими,3
1520,бегаше,3
1521,јад,3
1522,ѕвезда,3
1523,најдов,3
1524,одеше,3
1525,пееше,3
1526,хор,3
1527,јунак,3
1528,таја,3
1529,секи,3
1530,таи,3
1531,лека,3
1532,ладна,3
1533,вечен,3
1534,имате,3
1535,ништи,3
1536,готов,3
1537,лак,3
1538,мрежа,3
1539,тапан,3
1540,градиве,3
1541,стиска,3
1542,клето,3
1543,старци,3
1544,мирен,3
1545,пушта,3
1546,старците,3
1547,ек,3
1548,рика,3
1549,ветер,3
1550,житја,3
1551,вечерен,3
1552,родот,3
1553,мачен,3
1554,редот,3
1555,внук,3
1556,минал,3
1557,зинат,3
1558,дур,3
1559,бујно,3
1560,родниот,3
1561,села,3
1562,потече,3
1563,моме,3
1564,радувам,3
1565,зандани,3
1566,темнина,3
1567,јаор,3
1568,коби,3
1569,дробен,3
1570,пранги,3
1571,нозете,3
1572,иди,3
1573,таго,3
1574,лоша,3
1575,момче,3
1576,незнаен,3
1577,мили,3
1578,селата,3
1579,загинал,3
1580,роси,3
1581,загинат,3
1582,спомнам,3
1583,нов,3
1584,поубав,3
1585,сетил,3
1586,силна,3
1587,борам,3
1588,езероно,3
1589,паднал,3
1590,грозен,3
1591,наши,3
1592,матни,3
1593,народот,3
1594,краток,3
1595,носат,3
1596,одмазда,3
1597,дождец,3
1598,позна,3
1599,чу,3
1600,скришна,3
1601,извор,3
1602,извира,3
1603,ваква,3
1604,речам,3
1605,седел,3
1606,летни,3
1607,гранките,3
1608,мисло,3
1609,дишат,3
1610,утрово,3
1611,чинам,3
1612,мојава,3
1613,полни,3
1614,македонска,3
1615,планино,3
1616,превари,3
1617,одење,3
1618,сакма,3
1619,мириса,3
1620,коњи,3
1621,златно,3
1622,жална,3
1623,камчиња,3
1624,ѕвездите,3
1625,лична,3
1626,оно,3
1627,вишно,3
1628,подбив,3
1629,тежок,3
1630,имав,3
1631,топол,3
1632,смеат,3
1633,луд,3
1634,реди,3
1635,галат,3
1636,потен,3
1637,секнува,3
1638,бескраен,3
1639,смрзнат,3
1640,есенска,3
1641,влажни,3
1642,стресен,3
1643,умира,3
1644,скршен,3
1645,уморни,3
1646,склопи,3
1647,виор,3
1648,маслинките,3
1649,реката,3
1650,никому,3
1651,пролетни,3
1652,шумолат,3
1653,капат,3
1654,шепотат,3
1655,сонувам,3
1656,прошета,3
1657,човекот,3
1658,пеј,3
1659,рекол,3
1660,светне,3
1661,запали,3
1662,тонови,3
1663,животе,3
1664,немош,3
1665,вишина,3
1666,срамот,3
1667,нејасна,3
1668,кажуваш,3
1669,сива,3
1670,луда,3
1671,дружба,3
1672,бидел,3
1673,твои,3
1674,поздрав,3
1675,згасне,3
1676,насмевка,3
1677,копнеам,3
1678,скрила,3
1679,кријам,3
1680,чувам,3
1681,стои,3
1682,ветришта,3
1683,свесен,3
1684,достапни,3
1685,жолт,3
1686,судбината,3
1687,задува,3
1688,пченица,3
1689,жедно,3
1690,испружени,3
1691,талас,3
1692,збираат,3
1693,петли,3
1694,прелива,3
1695,ука,3
1696,бука,3
1697,плавна,3
1698,пливај,3
1699,лесно,3
1700,широк,3
1701,прекор,3
1702,огневита,3
1703,учат,3
1704,верност,3
1705,дело,3
1706,гугучка,3
1707,вратот,3
1708,какво,3
1709,брегот,3
1710,капки,3
1711,љубам,3
1712,чуј,3
1713,пролетен,3
1714,крововите,3
1715,одошто,3
1716,ѕунат,3
1717,стануј,3
1718,војско,3
1719,карадаг,3
1720,граде,3
1721,минато,3
1722,дијалог,3
1723,сполај,3
1724,бога,3
1725,дечињата,3
1726,човечки,3
1727,жената,3
1728,бидува,3
1729,кажува,3
1730,корнат,3
1731,куќата,3
1732,баш,3
1733,ретко,3
1734,чуди,3
1735,вртат,3
1736,гледаш,3
1737,пајажина,3
1738,лажат,3
1739,отепан,3
1740,грозно,3
1741,стига,3
1742,невиден,3
1743,че,3
1744,безбројни,3
1745,жинзифов,3
1746,сиви,3
1747,чудесно,3
1748,заспал,3
1749,измами,3
1750,чаша,3
1751,стих,3
